Contract Name,Written By,Etherscan Tag,Identity,Public on ES,contract_address,creation_time_stamp,transaction_hash,deployed_by,num_transactions,ABI
,,,,FALSE,0x7b83d20daaaa2e011083807488405210119737a5,2021-09-08T05:19:53Z,,0x5ec1532b37795c6b0a85a2117947658bb06ed3e0,0,
,,,,FALSE,0xe631f63481ce7bc0aa9157fce55603866be27727,2021-09-13T20:41:15Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0xa7689b79b9b6cb0c4faee91db7ea3e5b4526bee0,2021-09-18T10:51:34Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x9acb03bfcb03a1421893b2f83f739a654da3fdbf,2021-09-19T05:14:50Z,0xdddde00c61d6eac3a10f6362b966bc90e429f40190487950911cccfad4d116a9,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,2,
,,,,FALSE,0x185302ff1aeddeceb57ca5729cbdeb725f805240,2021-09-19T06:26:46Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x326d2be90d79f28384506fef82172663915eba1d,2021-09-19T06:54:25Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x741ae762cec5c21f44af47f4ff213c2609b687bb,2021-09-19T07:57:08Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x100e1dfd558ad1135673b68c7ddea00b30d17221,2021-09-19T07:57:20Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0xbb3aa0a6674c15a728d06479e9955ee2c56e37ad,2021-09-19T07:58:01Z,0x6d949b179bd8918cf99815ecb8d33931d96f9f698a274480327127ea4dd51675,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,2,
,,,,FALSE,0x3e89c2f96d1bf36ff1e59f0ff8b9021d5eaf5c14,2021-09-19T07:59:57Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x22f491f62e80738a48f35eb78c6ab1caa7b17b9c,2021-09-19T08:01:13Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x5ee1a9968fa1c8d71f6bd366b34d5ec964bef196,2021-09-19T08:15:56Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
Verifier,Christian Reitwiessner,,Circom Groth16,TRUE,0x3b702fe5d3c9fa2a1c22f6fdd8cc28ef75c21c59,2021-09-23T19:03:55Z,,0x95e53abb5e1aae23cb3be4ee537a41ab5a7a9c56,0,"[{""inputs"":[{""internalType"":""uint256[2]"",""name"":""a"",""type"":""uint256[2]""},{""internalType"":""uint256[2][2]"",""name"":""b"",""type"":""uint256[2][2]""},{""internalType"":""uint256[2]"",""name"":""c"",""type"":""uint256[2]""},{""internalType"":""uint256[2]"",""name"":""input"",""type"":""uint256[2]""}],""name"":""verifyProof"",""outputs"":[{""internalType"":""bool"",""name"":""r"",""type"":""bool""}],""stateMutability"":""view"",""type"":""function""}]"
,,,,FALSE,0x04802550123df80e2cff26c7881c4e65303fb0ba,2021-09-30T05:14:53Z,,0x5ec1532b37795c6b0a85a2117947658bb06ed3e0,0,
TurboVerifier,Spilsbury Holdings Ltd,,TurboPlonk,TRUE,0x3937f965e824fe4e7885b8662669821966d3f293,2021-10-08T17:38:31Z,,0xfcf75295f242c4e87203abb5d7c9bbeda90a8895,0,"[{""inputs"":[{""internalType"":""bytes"",""name"":"""",""type"":""bytes""},{""internalType"":""uint256"",""name"":""rollup_size"",""type"":""uint256""}],""name"":""verify"",""outputs"":[],""stateMutability"":""nonpayable"",""type"":""function""}]"
TurboVerifier,Spilsbury Holdings Ltd,,TurboPlonk,TRUE,0x84eaa281beb7b9fc1dd6c5467d5ec979271c3dce,2021-10-14T17:20:10Z,,0xfcf75295f242c4e87203abb5d7c9bbeda90a8895,0,"[{""inputs"":[{""internalType"":""bytes"",""name"":"""",""type"":""bytes""},{""internalType"":""uint256"",""name"":""rollup_size"",""type"":""uint256""}],""name"":""verify"",""outputs"":[],""stateMutability"":""nonpayable"",""type"":""function""}]"
,,,,FALSE,0x8f8be3e7d5921d49860730b650fdb3ad53c2334c,2021-10-25T14:51:20Z,,0x84597557adebe7857fe86056e24929fa13fbc533,0,
,,,,FALSE,0x68a76cd9565b1142ae18e5485ea956a2ce2cfc68,2021-10-25T14:52:30Z,,0x84597557adebe7857fe86056e24929fa13fbc533,0,
,,,,FALSE,0x7e82e40ca789029e7066c6b54443dcbfbcf17e4e,2021-10-25T14:55:19Z,,0x84597557adebe7857fe86056e24929fa13fbc533,0,
,,,,FALSE,0x20e920abeb19a2cad86e28deb3bba084d86e4836,2021-10-25T14:56:35Z,,0x84597557adebe7857fe86056e24929fa13fbc533,0,
,,,,FALSE,0xf55063c016ee08c25ca2b7a369b5782758e89358,2021-10-25T14:57:33Z,,0x84597557adebe7857fe86056e24929fa13fbc533,0,
Verifier,,,Plonk,TRUE,0xf7bd436a05678b647d74a88ffcf4445efc43bdfc,2021-11-12T13:39:42Z,,0x097d49981f13025c7d2ac53c74bf0791b736f687,0,"[{""inputs"":[{""internalType"":""bytes"",""name"":"""",""type"":""bytes""}],""name"":""initialize"",""outputs"":[],""stateMutability"":""nonpayable"",""type"":""function""},{""inputs"":[{""internalType"":""bytes"",""name"":""upgradeParameters"",""type"":""bytes""}],""name"":""upgrade"",""outputs"":[],""stateMutability"":""nonpayable"",""type"":""function""},{""inputs"":[{""internalType"":""uint256[]"",""name"":""_recursiveInput"",""type"":""uint256[]""},{""internalType"":""uint256[]"",""name"":""_proof"",""type"":""uint256[]""},{""internalType"":""uint8[]"",""name"":""_vkIndexes"",""type"":""uint8[]""},{""internalType"":""uint256[]"",""name"":""_individualVksInputs"",""type"":""uint256[]""},{""internalType"":""uint256[16]"",""name"":""_subproofsLimbs"",""type"":""uint256[16]""}],""name"":""verifyAggregatedBlockProof"",""outputs"":[{""internalType"":""bool"",""name"":"""",""type"":""bool""}],""stateMutability"":""view"",""type"":""function""},{""inputs"":[{""internalType"":""bytes32"",""name"":""_rootHash"",""type"":""bytes32""},{""internalType"":""uint32"",""name"":""_accountId"",""type"":""uint32""},{""internalType"":""address"",""name"":""_owner"",""type"":""address""},{""internalType"":""uint32"",""name"":""_tokenId"",""type"":""uint32""},{""internalType"":""uint128"",""name"":""_amount"",""type"":""uint128""},{""internalType"":""uint32"",""name"":""_nftCreatorAccountId"",""type"":""uint32""},{""internalType"":""address"",""name"":""_nftCreatorAddress"",""type"":""address""},{""internalType"":""uint32"",""name"":""_nftSerialId"",""type"":""uint32""},{""internalType"":""bytes32"",""name"":""_nftContentHash"",""type"":""bytes32""},{""internalType"":""uint256[]"",""name"":""_proof"",""type"":""uint256[]""}],""name"":""verifyExitProof"",""outputs"":[{""internalType"":""bool"",""name"":"""",""type"":""bool""}],""stateMutability"":""view"",""type"":""function""},{""inputs"":[{""internalType"":""uint256[]"",""name"":""public_inputs"",""type"":""uint256[]""},{""internalType"":""uint256[]"",""name"":""serialized_proof"",""type"":""uint256[]""},{""components"":[{""internalType"":""uint256"",""name"":""domain_size"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""num_inputs"",""type"":""uint256""},{""components"":[{""internalType"":""uint256"",""name"":""value"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.Fr"",""name"":""omega"",""type"":""tuple""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[7]"",""name"":""gate_setup_commitments"",""type"":""tuple[7]""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[2]"",""name"":""gate_selector_commitments"",""type"":""tuple[2]""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[4]"",""name"":""copy_permutation_commitments"",""type"":""tuple[4]""},{""components"":[{""internalType"":""uint256"",""name"":""value"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.Fr[3]"",""name"":""copy_permutation_non_residues"",""type"":""tuple[3]""},{""components"":[{""internalType"":""uint256[2]"",""name"":""X"",""type"":""uint256[2]""},{""internalType"":""uint256[2]"",""name"":""Y"",""type"":""uint256[2]""}],""internalType"":""struct PairingsBn254.G2Point"",""name"":""g2_x"",""type"":""tuple""}],""internalType"":""struct Plonk4VerifierWithAccessToDNext.VerificationKey"",""name"":""vk"",""type"":""tuple""}],""name"":""verify_serialized_proof"",""outputs"":[{""internalType"":""bool"",""name"":"""",""type"":""bool""}],""stateMutability"":""view"",""type"":""function""},{""inputs"":[{""internalType"":""uint256[]"",""name"":""public_inputs"",""type"":""uint256[]""},{""internalType"":""uint256[]"",""name"":""serialized_proof"",""type"":""uint256[]""},{""internalType"":""uint256"",""name"":""recursive_vks_root"",""type"":""uint256""},{""internalType"":""uint8"",""name"":""max_valid_index"",""type"":""uint8""},{""internalType"":""uint8[]"",""name"":""recursive_vks_indexes"",""type"":""uint8[]""},{""internalType"":""uint256[]"",""name"":""individual_vks_inputs"",""type"":""uint256[]""},{""internalType"":""uint256[16]"",""name"":""subproofs_limbs"",""type"":""uint256[16]""},{""components"":[{""internalType"":""uint256"",""name"":""domain_size"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""num_inputs"",""type"":""uint256""},{""components"":[{""internalType"":""uint256"",""name"":""value"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.Fr"",""name"":""omega"",""type"":""tuple""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[7]"",""name"":""gate_setup_commitments"",""type"":""tuple[7]""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[2]"",""name"":""gate_selector_commitments"",""type"":""tuple[2]""},{""components"":[{""internalType"":""uint256"",""name"":""X"",""type"":""uint256""},{""internalType"":""uint256"",""name"":""Y"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.G1Point[4]"",""name"":""copy_permutation_commitments"",""type"":""tuple[4]""},{""components"":[{""internalType"":""uint256"",""name"":""value"",""type"":""uint256""}],""internalType"":""struct PairingsBn254.Fr[3]"",""name"":""copy_permutation_non_residues"",""type"":""tuple[3]""},{""components"":[{""internalType"":""uint256[2]"",""name"":""X"",""type"":""uint256[2]""},{""internalType"":""uint256[2]"",""name"":""Y"",""type"":""uint256[2]""}],""internalType"":""struct PairingsBn254.G2Point"",""name"":""g2_x"",""type"":""tuple""}],""internalType"":""struct Plonk4VerifierWithAccessToDNext.VerificationKey"",""name"":""vk"",""type"":""tuple""}],""name"":""verify_serialized_proof_with_recursion"",""outputs"":[{""internalType"":""bool"",""name"":"""",""type"":""bool""}],""stateMutability"":""view"",""type"":""function""}]"
,,,,FALSE,0x6fca2a8f4c6c223f8fb10217ab858c07e1b3a316,2021-12-05T10:24:43Z,0xc92a52ab62e49c341e42a17165acaa163a66d5e168fbf72be977de670c07106c,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,4,
,,,,FALSE,0x7b8ff484cfe3b18d509c79138e14878155b6c686,2021-12-05T10:33:02Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x10c507fe7698af22e46f1bd03833dbce427edfe8,2021-12-05T10:33:46Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0xf4256097e6460ed72bb6185c3c7da3831b7e3cc7,2021-12-05T10:43:06Z,0xa2af6cef8eaf27530312f8fa502ea7bb5ee402ae0971af482a1c078cc18b578d,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,2,
,,,,FALSE,0x2b249e44ad80b56ea7e14e2ce81fbce6e66c0449,2021-12-05T11:05:31Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
,,,,FALSE,0x9cfc02f057360e29a775f75d909d56937b95110e,2021-12-05T11:06:25Z,,0x1b85ff5cb0bd1e48063b6934c29b7a62697b619c,0,
TurboVerifier,Spilsbury Holdings Ltd,,TurboPlonk,TRUE,0xd3a6d9de4cbc2cc7529361941e85b1c3269ccbb1,2021-12-12T15:08:04Z,,0xfcf75295f242c4e87203abb5d7c9bbeda90a8895,0,"[{""inputs"":[{""internalType"":""bytes"",""name"":"""",""type"":""bytes""},{""internalType"":""uint256"",""name"":""rollup_size"",""type"":""uint256""}],""name"":""verify"",""outputs"":[],""stateMutability"":""nonpayable"",""type"":""function""}]"
ExchangeBlocks,Loopring,,,TRUE,0x8c5b8ecea78b802b59faa08b9400fc2f6b7b4d3c,2021-12-13T11:25:08Z,,0x4374d3d032b3c96785094ec9f384f07077792768,0,"[{""anonymous"":false,""inputs"":[{""indexed"":true,""internalType"":""uint256"",""name"":""blockIdx"",""type"":""uint256""},{""indexed"":false,""internalType"":""bytes32"",""name"":""merkleRoot"",""type"":""bytes32""},{""indexed"":false,""internalType"":""bytes32"",""name"":""publicDataHash"",""type"":""bytes32""}],""name"":""BlockSubmitted"",""type"":""event""},{""anonymous"":false,""inputs"":[{""indexed"":false,""internalType"":""uint8"",""name"":""takerFeeBips"",""type"":""uint8""},{""indexed"":false,""internalType"":""uint8"",""name"":""makerFeeBips"",""type"":""uint8""},{""indexed"":false,""internalType"":""uint8"",""name"":""previousTakerFeeBips"",""type"":""uint8""},{""indexed"":false,""internalType"":""uint8"",""name"":""previousMakerFeeBips"",""type"":""uint8""}],""name"":""ProtocolFeesUpdated"",""type"":""event""}]"
